Review # (roughly),Artist Name,Album Name,Melon's Rating,Link To Review
591,Comadre,Comadre,8,https://www.youtube.com/watch?v=CYCHwDRCm2I
590,Milo,Things That Happen at Day / Things That Happen at Night,8,https://www.youtube.com/watch?v=Aq-kK9XNebo
589,Circle Takes The Square,Decompositions: Volume Number One,6,https://www.youtube.com/watch?v=Zel8mYBDrZg
588,Pro Era,PEEP: The aPROcalypse,8,https://www.youtube.com/watch?v=P__GsC98jPw
587,Chief Keef,Finally Rich,4,https://www.youtube.com/watch?v=0fRWxAV3Eik
586,Burial,Truant / Rough Sleeper,8,https://www.youtube.com/watch?v=K8OJ5BC-7Xg
585,The Black Heart Rebellion,Har Nevo,7,https://www.youtube.com/watch?v=kCqxe3bhBqQ
584,The Game,Jesus Piece,5,https://www.youtube.com/watch?v=fGIJCX1Yitc
583,Big Boi,Vicious Lies and Dangerous Rumors,5,https://www.youtube.com/watch?v=r3XRB7afE84
582,Scott Walker,Bish Bosch,7,https://www.youtube.com/watch?v=yGrlhEmZZVc
581,Captain Murphy,Duality,7,https://www.youtube.com/watch?v=aVCMiepR6wA
580,Wu-Block,Wu-Block,6,https://www.youtube.com/watch?v=qrfnaR4adiI
579,Tim Hecker & Daniel Lopatin,Instrumental Tourist,5,https://www.youtube.com/watch?v=lMMpw5VCywc
578,The Evens,The Odds,8,https://www.youtube.com/watch?v=DNzZfBfBjoU
577,Code Orange Kids,Love Is Love // Return To Dust,6,https://www.youtube.com/watch?v=hFP3nE2MB0E
576,Bad Brains,Into The Future,3,https://www.youtube.com/watch?v=jEZ5gdmUa4w
575,Action Bronson & The Alchemist,Rare Chandeliers,8,https://www.youtube.com/watch?v=1GyJexedwEU
574,Heems,Wild Water Kingdom,5,https://www.youtube.com/watch?v=kbmrV7CIa28
573,Brian Eno,LUX,6,https://www.youtube.com/watch?v=h7nbd-Cg-CY
572,Deftones,Koi No Yokan,6,https://www.youtube.com/watch?v=zYx3RYer3V8
571,Portico Quartet,Portico Quartet,8,https://www.youtube.com/watch?v=BkehXdTfF38
570,Holly Herndon,Movement,7,https://www.youtube.com/watch?v=1X9VpeohkLY
569,Crystal Castles,(III),4,https://www.youtube.com/watch?v=XtGC_QIIHnc
568,Jessica Pratt,Jessica Pratt,7,https://www.youtube.com/watch?v=HZswTkpdlfs
567,Dragged Into Sunlight,Widowmaker,6,https://www.youtube.com/watch?v=DtTUPKKeU8c
566,Ratking,Wiki93,5,https://www.youtube.com/watch?v=p_dtw1AgXZE
565,Roomful of Teeth,Roomful of Teeth,7,https://www.youtube.com/watch?v=rJLVNSw3hDU
564,The Soft Moon,Zeros,4,https://www.youtube.com/watch?v=ruUkn7A1nQs
563,Neurosis,Honor Found in Decay,7,https://www.youtube.com/watch?v=u3ebepStQyc
562,3:33,In the Middle Of Infinity,6,https://www.youtube.com/watch?v=zjJprluULvI
561,Andy Stott,Luxury Problems,7,https://www.youtube.com/watch?v=wA8kYFNE5IU
560,Pile,Dripping,8,https://www.youtube.com/watch?v=QurcyHLpCEQ
559,Titus Andronicus,Local Business,6,https://www.youtube.com/watch?v=68yux0jIEn4
558,P.O.S.,We Don't Even Live Here,5,https://www.youtube.com/watch?v=9F0z05m0oM0
557,The Secret,Agnus Dei,5,https://www.youtube.com/watch?v=tCcwnP9IPs4
556,Kendrick Lamar,"good kid, m.A.A.d city",9,https://www.youtube.com/watch?v=VUUxtEQLAiQ
555,Karriem Riggins,Alone Together,8,https://www.youtube.com/watch?v=w_6tcxol2J0
554,Pig Destroyer,Book Burner,6,https://www.youtube.com/watch?v=Z7wMOFelXjY
553,Mac DeMarco,2,6,https://www.youtube.com/watch?v=2Ad2VVgVBnc
552,Chelsea Wolfe,Unknown Rooms: A Collection of Acoustic Songs,7,https://www.youtube.com/watch?v=1Qy-Gs9hMq0
551,Godspeed You! Black Emperor,'Allelujah! Don't Bend! Ascend!,8,https://www.youtube.com/watch?v=adyBTyBBOTM
550,Daphni,Jiaolong,6,https://www.youtube.com/watch?v=K-VeGR63e78
549,Bat For Lashes,The Haunted Man,7,https://www.youtube.com/watch?v=bZtoB_Jf5CY
548,Between the Buried and Me,The Parallax II: Future Sequence,4,https://www.youtube.com/watch?v=_JtSBVS1GkA
547,Macklemore & Ryan Lewis,The Heist,7,https://www.youtube.com/watch?v=r3K4-d_XQaw
546,Converge,All We Love We Leave Behind,8,https://www.youtube.com/watch?v=MzLUol6iVUA
545,Tame Impala,Lonerism,8,https://www.youtube.com/watch?v=f7crV1BXXVg
544,Converge,All We Love We Leave Behind,8,https://www.youtube.com/watch?v=MzLUol6iVUA
543,Tame Impala,Lonerism,8,https://www.youtube.com/watch?v=f7crV1BXXVg
542,METZ,METZ,6,https://www.youtube.com/watch?v=q467HO8EEFw
541,The Mountain Goats,Transcendental Youth,7,https://www.youtube.com/watch?v=hBKOobrNh9Y
540,Muse,The 2nd Law,3,https://www.youtube.com/watch?v=zZsgsn_fUao
539,Flying Lotus,Until the Quiet Comes,7,https://www.youtube.com/watch?v=LBnUyWddjsM&t=7s
538,Miguel,Kaleidoscope Dream,6,https://www.youtube.com/watch?v=tXGSh8nk2b4
537,Death Grips,No Love Deep Web,8,https://www.youtube.com/watch?v=niiR7Lsq-1o
536,Lupe Fiasco,Food & Liquor 2: The Great American Rap Album Pt. 1,5,https://www.youtube.com/watch?v=DMzJ6KkJz_g
535,Mumford & Sons,Babel,6,https://www.youtube.com/watch?v=oerGu27kun8
534,Efterklang,Piramida,5,https://www.youtube.com/watch?v=9QmHTioUUaE
533,The Bad Plus,Made Possible,8,https://www.youtube.com/watch?v=hWxnq5EYbZU
532,Vessel,Order of Noise,7,https://www.youtube.com/watch?v=cOlx2JNEe0I
531,John Frusciante,PBX Funicular Intaglio Zone,2,https://www.youtube.com/watch?v=P0RZxerD8m4
530,Dinosaur Jr.,I Bet on Sky,7,https://www.youtube.com/watch?v=0Kb4w7dGSN0
529,Grizzly Bear,Shields,6,https://www.youtube.com/watch?v=HcE__4Fv5Hk
528,Title Fight,Floral Green,7,https://www.youtube.com/watch?v=aUClt-ivlH0
527,Woods,Bend Beyond,7,https://www.youtube.com/watch?v=qni6vhBYrBc
526,How to Dress Well,Total Loss,6,https://www.youtube.com/watch?v=sR8LEe8pjMs
525,The Gaslamp Killer,Breakthrough,8,https://www.youtube.com/watch?v=SjFIvCue6oE
524,David Byrne & St. Vincent,Love This Giant,7,https://www.youtube.com/watch?v=eR0cWuLWhzo
523,The xx,Coexist,4,https://www.youtube.com/watch?v=aHhY1flRwVM
522,Blu & Exile,Give Me My Flowers While I Can Still Smell Them,7,https://www.youtube.com/watch?v=gmM4mXdYuho
521,Jens Lekman,I Know What Love Isn't,7,https://www.youtube.com/watch?v=fLFHoY01a_w
520,Angel Olsen,Half Way Home,7,https://www.youtube.com/watch?v=nakdorPK09o
519,Animal Collective,Centipede Hz,6,https://www.youtube.com/watch?v=MaD8AyoDcRc
518,Mount Eerie,Ocean Roar,5,https://www.youtube.com/watch?v=RNOWaELu2TM
517,Matthew Dear,Beams,8,https://www.youtube.com/watch?v=vdIL2Slt9yM
516,A$AP Mob,Lords Never Worry,3,https://www.youtube.com/watch?v=96slWZRmBWU
515,Dan Deacon,America,5,https://www.youtube.com/watch?v=RHEI2gRzfPU
514,Wild Nothing,Nocturne,8,https://www.youtube.com/watch?v=fSB9Wy0-Ps4
513,Slaughterhouse,Welcome to: Our House,3,https://www.youtube.com/watch?v=BFCQItmLjww
512,Holy Other,Held,6,https://www.youtube.com/watch?v=owZQq8IU8oA
511,Murder Construct,Results,8,https://www.youtube.com/watch?v=tHcJpaXm0AQ
510,Swans,The Seer,8,https://www.youtube.com/watch?v=ZAKIxgzgNJ8
509,Krallice,Years Past Matter,8,https://www.youtube.com/watch?v=_gGv4ZYuTeA
508,Ariel Pink's Haunted Graffiti,Mature Themes,6,https://www.youtube.com/watch?v=Iy4We7f42DY
507,Bloc Party,Four,7,https://www.youtube.com/watch?v=5WlUMxDtLqY
506,JJ Doom,Key to the Kuffs,6,https://www.youtube.com/watch?v=cJ5TedT9ZNA
505,Goat,World Music,5,https://www.youtube.com/watch?v=nga4paDJ6c0
504,Jessie Ware,Devotion,4,https://www.youtube.com/watch?v=aAK0fVxfOUU
503,Four Tet,Pink,7,https://www.youtube.com/watch?v=CS4HP_-HEdI
502,Parquet Courts,Light Up Gold,7,https://www.youtube.com/watch?v=ifoZ_rbwR_U
501,The Faceless,Autotheism,5,https://www.youtube.com/watch?v=U-MRU5VBrWY
500,2 Chainz,Based On A T.R.U. Story,4,https://www.youtube.com/watch?v=UShpz0i0k8w
499,Xibalba,Hasta La Muerte,8,https://www.youtube.com/watch?v=W45ddJvxOUY
498,Lianne La Havas,Is Your Love Big Enough?,7,https://www.youtube.com/watch?v=qEQV9tWfnEU
497,R. Stevie Moore,Lo Fi Hi Fives,7,https://www.youtube.com/watch?v=c42Yr9yXzdk
496,Domo Genesis & The Alchemist,No Idols,5,https://www.youtube.com/watch?v=bxkMo9ECakI
495,Rick Ross,"God Forgives, I Don't",3,https://www.youtube.com/watch?v=CTTmj5V5h_M
494,Nachtmystium,Silencing Machine,8,https://www.youtube.com/watch?v=5WlRFlH5oRI
493,Passion Pit,Gossamer,6,https://www.youtube.com/watch?v=zFg1j6oSiBo
492,Purity Ring,Shrines,6,https://www.youtube.com/watch?v=SerNPTbrF84
491,OM,Advaitic Songs,5,https://www.youtube.com/watch?v=pRL_6Lf9Xrg
490,Guardian Alien,See the World Given to a One Love Entity,6,https://www.youtube.com/watch?v=J6xkvLGQbAU
489,TNGHT,TNGHT,9,https://www.youtube.com/watch?v=sjZJoRTOKr0
488,Foxygen,Take the Kids Off Broadway,8,https://www.youtube.com/watch?v=NImDLA14kHs
487,Nas,Life is Good,4,https://www.youtube.com/watch?v=42RML92tDyQ
486,Baroness,Yellow & Green,7,https://www.youtube.com/watch?v=u1uuvuAe8Xg
485,Ondatrópica,Ondatrópica,9,https://www.youtube.com/watch?v=fg_z_80Frfw
484,Dirty Projectors,Swing Lo Magellan,6,https://www.youtube.com/watch?v=_7eIJDRGBb0
483,Aesop Rock,Skelethon,7,https://www.youtube.com/watch?v=jO5gV6w8epQ
482,Holograms,Holograms,8,https://www.youtube.com/watch?v=q6T1zppObmA
481,Frank Ocean,Channel Orange,7,https://www.youtube.com/watch?v=RG8FKXlGdBU
480,Twin Shadow,Confess,5,https://www.youtube.com/watch?v=J17fzL6a-lw
479,Mission of Burma,Unsound,6,https://www.youtube.com/watch?v=KK8243vkLQ8
478,H-SIK,Cocody,7,https://www.youtube.com/watch?v=qnzAw1QuayE
477,Eprom,Metahuman,7,https://www.youtube.com/watch?v=JoewSimddUg
476,Open Mike Eagle,4NML HSPTL,7,https://www.youtube.com/watch?v=7rw9WkF4lPY
475,Ty Segall Band,Slaughterhouse,8,https://www.youtube.com/watch?v=G-jE0gcdL9w
474,Dark Time Sunshine,ANX,7,https://www.youtube.com/watch?v=orJVZPz8XXU
473,Deathspell Omega,Drought,8,https://www.youtube.com/watch?v=blVUxudkFYM
472,Fiona Apple,The Idler Wheel,9,https://www.youtube.com/watch?v=A6dKpFq0IxU
471,The Smashing Pumpkins,Oceania,6,https://www.youtube.com/watch?v=GX0CdRiz9xY
470,iamamiwhoami,kin,8,https://www.youtube.com/watch?v=_Fdv0XkbgSE
469,Metric,Synthetica,3,https://www.youtube.com/watch?v=XQbBEdzZbaU
468,Rush,Clockwork Angels,6,https://www.youtube.com/watch?v=CHhdSJLmdu8
467,The Tallest Man On Earth,There's No Leaving Now,8,https://www.youtube.com/watch?v=Vsb5OhJILf8
466,Bobby Womack,The Bravest Man in the Universe,6,https://www.youtube.com/watch?v=-2BfsmZSyD8
465,SpaceGhostPurrp,Mysterious Phonk: The Chronicles of SpaceGhostPurrp,5,https://www.youtube.com/watch?v=mgDP2G2USzQ
464,Joey Bada$$,1999,7,https://www.youtube.com/watch?v=--YnsRamkzc
463,Hot Chip,In Our Heads,7,https://www.youtube.com/watch?v=Y8_RPvxcJ80
462,Gnaw Their Tongues,Eschatological Scatology,7,https://www.youtube.com/watch?v=mVtFxatTLgU
461,Curren$y,The Stoned Immaculate,3,https://www.youtube.com/watch?v=ktsk_xYWl7s
460,Neil Young & Crazy Horse,Americana,7,https://www.youtube.com/watch?v=6j-L50IZEZg
459,Big K.R.I.T.,Live from the Underground,7,https://www.youtube.com/watch?v=5dX5az_Sn2w
458,Japandroids,Celebration Rock,5,https://www.youtube.com/watch?v=u-wCVuxgRVE
457,Liars,WIXIW,7,https://www.youtube.com/watch?v=zhYKXT3l69Y
456,Kreator,Phantom Antichrist,5,https://www.youtube.com/watch?v=HJS6uAN23rM
455,Clams Casino,Instrumental 2,7,https://www.youtube.com/watch?v=b6_aekrjI_k
454,alt-J,An Awesome Wave,8,https://www.youtube.com/watch?v=_TZBdHjgMxI
453,Sigur Rós,Valtari,7,https://www.youtube.com/watch?v=39G4QwnUOzw
452,Dope Body,Natural History,9,https://www.youtube.com/watch?v=bfeusyA-J5k
451,Mount Eerie,Clear Moon,7,https://www.youtube.com/watch?v=60d5MYBMAns
450,El-P,Cancer 4 Cure,6,https://www.youtube.com/watch?v=uQEaJknSSXI
449,Killer Mike,R.A.P. Music,8,https://www.youtube.com/watch?v=E3kvrf4mO4g
448,Best Coast,The Only Place,3,https://www.youtube.com/watch?v=bQ04LrK4epI
447,Beach House,Bloom,8,https://www.youtube.com/watch?v=S9Up_xgbZaQ
446,mewithoutYou,Ten Stories,6,https://www.youtube.com/watch?v=XZ3LM0xjcPA
445,Squarepusher,Ufabulum,6,https://www.youtube.com/watch?v=jUYWMOOUY08
444,Niki & The Dove,Instinct,6,https://www.youtube.com/watch?v=vu_Busuilos
443,Cerce,Tour Sampler CD-R,7,https://www.youtube.com/watch?v=V4RJ0eOZiXE
442,Ab-Soul,Control System,8,https://www.youtube.com/watch?v=tAXqMlMoyg8
441,OFF!,OFF!,7,https://www.youtube.com/watch?v=RqwXttWKaAU
440,Old Man Gloom,No,6,https://www.youtube.com/watch?v=j2VypHw0AD4
439,B.o.B.,Strange Clouds,4,https://www.youtube.com/watch?v=eboBBDS-Klw
438,Lone,Galaxy Garden,8,https://www.youtube.com/watch?v=6fW1KL8qmzs
437,Marilyn Manson,Born Villain,3,https://www.youtube.com/watch?v=zxs4h0ABJMI
436,Ty Segall & White Fence,Hair,8,https://www.youtube.com/watch?v=G-jE0gcdL9w
435,Torche,Harmonicraft,8,https://www.youtube.com/watch?v=c1LHWTKqFcI
434,Jack White,Blunderbuss,6,https://www.youtube.com/watch?v=vcTtK_FlGsU
433,Actress,R.I.P.,5,https://www.youtube.com/watch?v=3Fw_fariB2A
432,Death Grips,The Money Store,10,https://www.youtube.com/watch?v=mK54P7VeM1g
431,White Suns,Sinews,8,https://www.youtube.com/watch?v=XxbkE90hv38
430,Spiritualized,Sweet Heart Sweet Light,8,https://www.youtube.com/watch?v=JBKPJ5VUbr8
429,Moonface,With Siinai: Heartbreaking Bravery,6,https://www.youtube.com/watch?v=LmFqBFeGADM
428,Wreck and Reference,No Youth,7,https://www.youtube.com/watch?v=Q94LHgvb7vs
427,Black Dice,Mr. Impossible,5,https://www.youtube.com/watch?v=uvHLmv_WdIA
426,Billy Woods,History Will Absolve Me,8,https://www.youtube.com/watch?v=KonQ_39B0uU
425,Dr. John,Locked Down,7,https://www.youtube.com/watch?v=PVvWk4Vko6Q
424,Zammuto,Zammuto,8,https://www.youtube.com/watch?v=kVEV9zMcmd0
423,Dr. John,Locked Down,7,https://www.youtube.com/watch?v=PVvWk4Vko6Q
422,BADBADNOTGOOD,BBNG2,9,https://www.youtube.com/watch?v=e2g9_YXxfY0
421,High on Fire,De Vermis Mysteriis,8,https://www.youtube.com/watch?v=tHsdqsUxR3Q
420,Recondite,On Acid,8,https://www.youtube.com/watch?v=-NI4-QvHv9M
419,Lotus Plaza,Spooky Action at a Distance,6,https://www.youtube.com/watch?v=63hrqTPY-KM
418,The Mars Volta,Noctourniquet,7,https://www.youtube.com/watch?v=RJDxHb5bsWc
417,THEESatisfaction,awE naturalE,8,https://www.youtube.com/watch?v=7rB4Qc-MRks
416,Chromatics,Kill for Love,4,https://www.youtube.com/watch?v=5x77EWbpJnc
415,Black Breath,Sentenced to Life,8,https://www.youtube.com/watch?v=IGVvYilN48I
414,Quakers,Quakers,5,https://www.youtube.com/watch?v=fyGK13tSjsc
413,Meshuggah,Koloss,6,https://www.youtube.com/watch?v=RE9pUpdFmeE
412,The Shins,Port of Morrow,5,https://www.youtube.com/watch?v=lQkaU6wMgaM
411,Unsane,Wreck,7,https://www.youtube.com/watch?v=T2Dodo3pAtc
410,Daniel Rossen,Silent Hour / Golden Mile,8,https://www.youtube.com/watch?v=TlLz3R4O1EI
409,Kindness,"World, You Need a Change of Mind",7,https://www.youtube.com/watch?v=VpLANug-ClI
408,Odd Future,The OF Tape Vol. 2,4,https://www.youtube.com/watch?v=HxmQFplBmSI
407,The Magnetic Fields,Love at the Bottom of the Sea,5,https://www.youtube.com/watch?v=6xc2uTO9v_Y
406,The Men,Open Your Heart,7,https://www.youtube.com/watch?v=4X8MvSNS1j4
405,Big K.R.I.T.,4eva N a Day,8,https://www.youtube.com/watch?v=mbmpyvyIj3A
404,Christian Mistress,Possession,8,https://www.youtube.com/watch?v=llsGRWq4K8M
403,WZRD,WZRD,3,https://www.youtube.com/watch?v=FnA5YRQwvRk
402,Pallbearer,Sorrow and Extinction,7,https://www.youtube.com/watch?v=5n5X5kQmnBw
401,Perfume Genius,Put Your Back N 2 It,9,https://www.youtube.com/watch?v=GBp40M6WMxA
400,Grimes,Visions,5,https://www.youtube.com/watch?v=mwX3u3tG9bQ
399,Sleigh Bells,Reign of Terror,5,https://www.youtube.com/watch?v=X-VSXW3qthQ
398,Lapalux,When You're Gone,6,https://www.youtube.com/watch?v=ew9pSl1vJP0
397,John Talabot,ƒIN,8,https://www.youtube.com/watch?v=wktzFuTHqls
396,Tennis,Young & Old,4,https://www.youtube.com/watch?v=_OccjaZSDHI
395,Earth,"Angels of Darkness, Demons of Light II",6,https://www.youtube.com/watch?v=dfzAuvtWVYk
394,Goatwhore,Blood for the Master,7,https://www.youtube.com/watch?v=Wjc0FV3AAgM&t=293s
393,Soap&Skin,Narrow,8,https://www.youtube.com/watch?v=Y_5jlhMZwEM
392,Burial,Kindred,8,https://www.youtube.com/watch?v=roeyTQmPbWw
391,Shlohmo,Vacation,7,https://www.youtube.com/watch?v=8Mxjjefgprw
390,of Montreal,Paralytic Stalks,7,https://www.youtube.com/watch?v=h_jZvILNGzo
389,A Place To Bury Strangers,Onwards To The Wall,5,https://www.youtube.com/watch?v=zvvISXU7YaQ
388,Sharon Van Etten,Tramp,7,https://www.youtube.com/watch?v=E9V9AkezyRQ
387,Evian Christ,Kings and Them,6,https://www.youtube.com/watch?v=OfNsxzM4yRM
386,Lana Del Rey,Born To Die,3,https://www.youtube.com/watch?v=mzyin0buNks
385,Leonard Cohen,Old Ideas,5,https://www.youtube.com/watch?v=qjKuzGK04GY
384,Pop. 1280,The Horror,7,https://www.youtube.com/watch?v=fUYvPM4dYBo
383,Chairlift,Something,7,https://www.youtube.com/watch?v=sVjHl5LdLco
382,Lamb of God,Resolution,3,https://www.youtube.com/watch?v=nYcnhe_y21g
381,Cloud Nothings,Attack on Memory,8,https://www.youtube.com/watch?v=V3TEU7FBXC4
380,First Aid Kit,The Lion's Roar,7,https://www.youtube.com/watch?v=bEj3GUmhci4
379,Gonjasufi,MU.ZZ.LE,6,https://www.youtube.com/watch?v=MEvzOm8XUgo
378,Zammuto,Idiom Wind,7,https://www.youtube.com/watch?v=0bCcHtQerqE
377,The Act Of Estimating As Worthless,Amongst These Splintered Minds // Leaden Thoughts Sing Softly,7,https://www.youtube.com/watch?v=4EzQRbeLeXk
376,Loma Prieta,I.V.,8,https://www.youtube.com/watch?v=uOqCnL0MEPw
375,Heems,Nehru Jackets,8,https://www.youtube.com/watch?v=dHOHrx-p9sc
374,Schoolboy Q,Habits & Contradictions,5,https://www.youtube.com/watch?v=ITVA5ALfEiE
373,Charlie Haden & Hank Jones,Come Sunday,6,https://www.youtube.com/watch?v=OB31JSo1MPU
372,The Maccabees,Given to the Wild,5,https://www.youtube.com/watch?v=Hll4l4aAyhY
371,Alcest,Les Voyages de l'Âme,5,https://www.youtube.com/watch?v=kgOFgQLoPgg
370,Guided By Voices,Let's Go Eat the Factory,6,https://www.youtube.com/watch?v=U78NIj16Ou0
369,HOAX,3rd EP,6,https://www.youtube.com/watch?v=akZkPoJwEek
368,Dweller On The Threshold,Dweller on the Threshold,6,https://www.youtube.com/watch?v=BtV3qoHqVkI
367,The Weeknd,Echoes of Silence,8,https://www.youtube.com/watch?v=nuRLRQl0tZ8
366,The Internet,Purple Naked Ladies,4,https://www.youtube.com/watch?v=VhsLsnnCaMU
365,Macintosh Plus,Floral Shoppe,4,https://www.youtube.com/watch?v=f0D9IyyeEEU
364,Jacaszek,Glimmer,7,https://www.youtube.com/watch?v=oyr32v8ibE4
363,Cormorant,Dwellings,8,https://www.youtube.com/watch?v=rwAHEPfpiOI
362,The Black Keys,El Camino,6,https://www.youtube.com/watch?v=Q5d9O8CPh7w
361,Nujabes,Spiritual State,6,https://www.youtube.com/watch?v=_Ca1LFIih3k
360,Vektor,Outer Isolation,8,https://www.youtube.com/watch?v=iRG4w5x2vV8
359,Yelawolf,Radioactive,5,https://www.youtube.com/watch?v=W31Mox0Ez1U
358,Kate Bush,50 Words for Snow,7,https://www.youtube.com/watch?v=PiuMwOAX72U
357,Drake,Take Care,6,https://www.youtube.com/watch?v=CxT49-YpUNc
356,Childish Gambino,Camp,2,https://www.youtube.com/watch?v=EGFCKb5PfDA
355,Crystal Stilts,Radiant Door,6,https://www.youtube.com/watch?v=G-Rnu8q8fSI
354,Young Fathers,Tape One,8,https://www.youtube.com/watch?v=bhBkb4ayfVY
353,The Log.Os,λόγος,8,https://www.youtube.com/watch?v=ImsHI_Z6T2I
352,Cynic,Carbon-Based Anatomy,7,https://www.youtube.com/watch?v=g01hbKaIfg4
351,Atlas Sound,Parallax,6,https://www.youtube.com/watch?v=vOrHGz2U-zA
350,Oneohtrix Point Never,Replica,8,https://www.youtube.com/watch?v=UHFFlrSZF-U
349,David Lynch,Crazy Clown Time,5,https://www.youtube.com/watch?v=YvcQAEJ6AvU
348,Mac Miller,Blue Slide Park,5,https://www.youtube.com/watch?v=5H69rSUADF0
347,Cass McCombs,Humor Risk,6,https://www.youtube.com/watch?v=7UbRxK4qMRs
346,Ghoul,Transmission Zero,8,https://www.youtube.com/watch?v=uEINRdIFHK0
345,King Krule,King Krule,7,https://www.youtube.com/watch?v=oeiWtWcROvo
344,Civil Civic,Rules,7,https://www.youtube.com/watch?v=fU1YnAn4lWY
343,Black Milk & Danny Brown,Black and Brown!,7,https://www.youtube.com/watch?v=X7eK8bLJEMo
342,Pianos Become The Teeth,The Lack Long After,6,https://www.youtube.com/watch?v=Z9qBtOaCRzc
341,Milo,I Wish My Brother Rob Was Here,8,https://www.youtube.com/watch?v=1_d3YFEGeCQ
340,Lou Reed & Metallica,Lulu,6,https://www.youtube.com/watch?v=RUNnXRjmGoQ
339,Wale,Ambition,4,https://www.youtube.com/watch?v=jtT_ilEovl0
338,A$AP Rocky,Live. Love. A$AP,8,https://www.youtube.com/watch?v=NHnS2gDJEPY
337,The Strange Boys,Live Music,7,https://www.youtube.com/watch?v=rgIESOp7WCM
336,The Spits,The Spits,6,https://www.youtube.com/watch?v=jR4A97iLRxg
335,Justice,"Audio, Video, Disco",5,https://www.youtube.com/watch?v=YH36huOO0HE
334,Tom Waits,Bad as Me,7,https://www.youtube.com/watch?v=cYpnHONNf1k
333,Kuedo,Severant,6,https://www.youtube.com/watch?v=JknqyWg0Vrs
332,My Brightest Diamond,All Things Will Unwind,6,https://www.youtube.com/watch?v=CPVjp0i3WPQ
331,M83,"Hurry Up, We're Dreaming",4,https://www.youtube.com/watch?v=KGLwTJ47stQ
330,Rustie,Glass Swords,7,https://www.youtube.com/watch?v=bvq9_gEwE9A
329,Future Islands,On The Water,6,https://www.youtube.com/watch?v=cDpIC-MaY4Y
328,The Field,Looping State of Mind,7,https://www.youtube.com/watch?v=7VEeJ02y0H4
327,Feist,Metals,4,https://www.youtube.com/watch?v=xt8IbWk9eSQ
326,James Blake,Enough Thunder,5,https://www.youtube.com/watch?v=QSMwuVqBQeA
325,Absu,Abzu,8,https://www.youtube.com/watch?v=xZnmheQqgUs
324,La Dispute,Wildlife,8,https://www.youtube.com/watch?v=yxTPfKspFl8
323,9th Wonder,The Wonder Years,5,https://www.youtube.com/watch?v=1EuXsp4iqZw
322,Mastodon,The Hunter,5,https://www.youtube.com/watch?v=ApMeFBLy3v0
321,J. Cole,Cole World: The Sideline Story,6,https://www.youtube.com/watch?v=NLVxe2Evtkk
320,Wilco,The Whole Love,7,https://www.youtube.com/watch?v=JeIw4S0_mKU
319,AJJ,Knife Man,8,https://www.youtube.com/watch?v=pOI3xkXoId0
318,Opeth,Heritage,5,https://www.youtube.com/watch?v=NvFPmfdppYg
317,Veronica Falls,Veronica Falls,8,https://www.youtube.com/watch?v=OmUdajuMIns
316,BADBADNOTGOOD,BBNG,8,https://www.youtube.com/watch?v=A96ENM-zcnE
315,Neon Indian,Era Extrana,3,https://www.youtube.com/watch?v=7KSn_S1rMIU
314,Das Racist,Relax,6,https://www.youtube.com/watch?v=yvjxdtcLVfI
313,St. Vincent,Strange Mercy,8,https://www.youtube.com/watch?v=JGeLYl3kkmg
312,Wild Flag,Wild Flag,7,https://www.youtube.com/watch?v=2c5KCsYiYoY
311,Girls,"Father, Son, Holy Ghost",7,https://www.youtube.com/watch?v=MbLt2Qgl350
310,Wolves in the Throne Room,Celestial Lineage,6,https://www.youtube.com/watch?v=axVo2kNjKXc
309,The Drums,Portamento,5,https://www.youtube.com/watch?v=e9cxD4xYB_M
308,Red Hot Chili Peppers,I'm With You,5,https://www.youtube.com/watch?v=QTR2Gxt4Hmc
307,Hella,Tripper,6,https://www.youtube.com/watch?v=rXgxJk5dBS8
306,Thundercat,The Golden Age of Apocalypse,8,https://www.youtube.com/watch?v=a9TwaFehPHo
305,Beirut,The Rip Tide,6,https://www.youtube.com/watch?v=z_dFxCKsLvg
304,Lil Wayne,Tha Carter IV,3,https://www.youtube.com/watch?v=mk43w6R5vW4
303,Active Child,You Are All I See,6,https://www.youtube.com/watch?v=KXUyCz1rYM0
302,Chelsea Wolfe,Apokalypsis,8,https://www.youtube.com/watch?v=FMhrhf5kENY
301,Apathy,Honkey Kong,7,https://www.youtube.com/watch?v=aAKCV2xq4ak
300,The War on Drugs,Slave Ambient,6,https://www.youtube.com/watch?v=IqaUt85GOH4
299,Danny Brown,XXX,8,https://www.youtube.com/watch?v=DPeE28Fb_L8
298,Shlohmo,Bad Vibes,7,https://www.youtube.com/watch?v=_Fh9EiKr9iU
297,Kanye West & Jay-Z,Watch the Throne,5,https://www.youtube.com/watch?v=HLMuUZhHZqE
296,Machinedrum,Room(s),6,https://www.youtube.com/watch?v=PaWQFOJ7D4o
295,Hudson Mohawke,Satin Panthers,7,https://www.youtube.com/watch?v=TR7xn0tJ-7E
294,The Horrors,Skying,7,https://www.youtube.com/watch?v=6mqaOPpyIsc
293,Little Dragon,Ritual Union,8,https://www.youtube.com/watch?v=LK5U4DeBO_o
292,Cerebral Ballzy,Cerebral Ballzy,3,https://www.youtube.com/watch?v=L8adbT0u1rA
291,Toxic Holocaust,Conjure And Command,8,https://www.youtube.com/watch?v=Lu7PAAopMyY
290,Disma,Towards the Megalith,9,https://www.youtube.com/watch?v=SaiXRdS1gl0
